read_id	chr	start	end	strand	dbl_count	cds	sofa
8038	NC_000913.3	270819	271120	+	TRUE	249	FALSE
8529	NC_000913.3	3982900	3983201	+	TRUE	3736	TRUE
8528	NC_000913.3	1010190	1010491	+	TRUE	929	TRUE
8523	NC_000913.3	3459372	3459673	+	TRUE	3263	TRUE
8522	NC_000913.3	4039659	4039960	+	FALSE	NA	hit1
8521	NC_000913.3	3289610	3289911	+	TRUE	3089	FALSE
8520	NC_000913.3	4512945	4513246	+	TRUE	4202	TRUE
8527	NC_000913.3	4234701	4235002	+	TRUE	3939	hit2
8526	NC_000913.3	4113443	4113744	+	TRUE	3850	TRUE
8525	NC_000913.3	2345450	2345751	+	TRUE	2216	TRUE
8524	NC_000913.3	3628993	3629294	+	TRUE	3422	TRUE
8536	NC_000913.3	3602164	3602465	+	TRUE	3398	TRUE
4299	NC_000913.3	2987990	2988291	+	FALSE	NA	TRUE
4298	NC_000913.3	2323038	2323339	+	TRUE	2203	TRUE
4295	NC_000913.3	2092425	2092726	+	TRUE	2005	TRUE
4294	NC_000913.3	510096	510397	+	TRUE	475	hit2
4297	NC_000913.3	3125320	3125621	+	TRUE	2931	TRUE
4296	NC_000913.3	3340017	3340318	+	FALSE	NA	TRUE
4291	NC_000913.3	3510360	3510661	+	TRUE	3318	TRUE
4290	NC_000913.3	1027638	1027939	+	FALSE	NA	TRUE
4293	NC_000913.3	3055363	3055664	+	FALSE	NA	TRUE
4292	NC_000913.3	2770941	2771242	+	FALSE	NA	TRUE
6368	NC_000913.3	606885	607186	+	TRUE	576	TRUE
4749	NC_000913.3	4265673	4265974	+	TRUE	3968	TRUE
4748	NC_000913.3	3064173	3064474	+	TRUE	2875	hit1
1324	NC_000913.3	2633366	2633667	+	TRUE	2489	TRUE
4743	NC_000913.3	2694605	2694906	+	TRUE	2539	TRUE
4742	NC_000913.3	824662	824963	+	TRUE	772	TRUE
4741	NC_000913.3	892106	892407	+	TRUE	833	TRUE
4740	NC_000913.3	3164227	3164528	+	TRUE	2968	TRUE
4747	NC_000913.3	3964154	3964455	+	FALSE	NA	TRUE
4746	NC_000913.3	2502063	2502364	+	TRUE	2368	TRUE
4745	NC_000913.3	1454236	1454537	+	TRUE	1375	TRUE
4744	NC_000913.3	2746950	2747251	+	TRUE	2588	TRUE
5869	NC_000913.3	1421904	1422205	+	TRUE	1347	TRUE
5868	NC_000913.3	3227906	3228207	+	TRUE	3028	TRUE
5865	NC_000913.3	2979544	2979845	+	TRUE	2798	TRUE
5864	NC_000913.3	1456051	1456352	+	TRUE	1378	TRUE
5867	NC_000913.3	2065007	2065308	+	TRUE	1970	TRUE
5866	NC_000913.3	1159946	1160247	+	TRUE	1079	TRUE
5861	NC_000913.3	2010024	2010325	+	TRUE	1920	hit1
5860	NC_000913.3	754269	754570	+	FALSE	NA	TRUE
5863	NC_000913.3	965158	965459	+	TRUE	893	TRUE
5862	NC_000913.3	2074163	2074464	+	TRUE	1980	TRUE
9006	NC_000913.3	1823184	1823485	+	FALSE	NA	TRUE
8537	NC_000913.3	1396581	1396882	+	TRUE	1317	TRUE
2183	NC_000913.3	275930	276231	+	TRUE	252	FALSE
2182	NC_000913.3	3606451	3606752	+	TRUE	3404	TRUE
2181	NC_000913.3	1134651	1134952	+	TRUE	1055	TRUE
2180	NC_000913.3	3859752	3860053	+	TRUE	3627	#N/A
2187	NC_000913.3	493025	493326	+	TRUE	461	TRUE
2186	NC_000913.3	3471893	3472194	+	TRUE	3277	TRUE
2185	NC_000913.3	2434424	2434725	+	TRUE	2301	TRUE
2184	NC_000913.3	4541702	4542003	+	FALSE	NA	TRUE
4606	NC_000913.3	767837	768138	+	TRUE	719	TRUE
4607	NC_000913.3	1200887	1201188	+	FALSE	NA	FALSE
2189	NC_000913.3	574789	575090	+	TRUE	545	hit1
2188	NC_000913.3	4314917	4315218	+	FALSE	NA	TRUE
4602	NC_000913.3	1867478	1867779	+	TRUE	1771	FALSE
4603	NC_000913.3	4433974	4434275	+	TRUE	4130	TRUE
4600	NC_000913.3	3067579	3067880	+	TRUE	2878	hit1
4601	NC_000913.3	1647722	1648023	+	FALSE	NA	TRUE
6907	NC_000913.3	3370098	3370399	+	TRUE	3166	TRUE
6906	NC_000913.3	2495178	2495479	+	FALSE	NA	TRUE
6905	NC_000913.3	3233039	3233340	+	TRUE	3030	TRUE
6904	NC_000913.3	3138167	3138468	+	TRUE	2941	TRUE
6903	NC_000913.3	823830	824131	+	TRUE	771	FALSE
6902	NC_000913.3	3673693	3673994	+	TRUE	3458	TRUE
151	NC_000913.3	1738167	1738468	+	TRUE	1648	TRUE
150	NC_000913.3	1568803	1569104	+	FALSE	NA	TRUE
153	NC_000913.3	4313464	4313765	+	TRUE	4007	TRUE
152	NC_000913.3	4621533	4621834	+	FALSE	NA	TRUE
155	NC_000913.3	1693721	1694022	+	TRUE	1604	hit1
154	NC_000913.3	3197099	3197400	+	TRUE	3003	TRUE
157	NC_000913.3	3439052	3439353	+	TRUE	3230	FALSE
156	NC_000913.3	3873940	3874241	+	TRUE	3641	hit2
159	NC_000913.3	3109499	3109800	+	TRUE	2920	hit2
158	NC_000913.3	1079353	1079654	+	TRUE	997	TRUE
6900	NC_000913.3	1751501	1751802	+	TRUE	1660	FALSE
8134	NC_000913.3	4336291	4336592	+	TRUE	4032	TRUE
8135	NC_000913.3	1046780	1047081	+	TRUE	964	hit1
8688	NC_000913.3	4261039	4261340	+	TRUE	3963	TRUE
8689	NC_000913.3	2028608	2028909	+	TRUE	1944	hit1
6187	NC_000913.3	1519945	1520246	+	FALSE	NA	TRUE
6186	NC_000913.3	3147846	3148147	+	TRUE	2953	TRUE
6185	NC_000913.3	3186626	3186927	+	TRUE	2994	FALSE
6184	NC_000913.3	3885469	3885770	+	TRUE	3653	TRUE
6183	NC_000913.3	4402696	4402997	+	TRUE	4092	FALSE
6182	NC_000913.3	1632067	1632368	+	FALSE	NA	TRUE
6181	NC_000913.3	656594	656895	+	TRUE	619	TRUE
6180	NC_000913.3	3381728	3382029	+	TRUE	3178	TRUE
6954	NC_000913.3	1892109	1892410	+	TRUE	1798	hit1
8133	NC_000913.3	2341363	2341664	+	TRUE	2215	TRUE
6189	NC_000913.3	2062881	2063182	+	TRUE	1968	TRUE
6188	NC_000913.3	1676675	1676976	+	TRUE	1591	TRUE
2727	NC_000913.3	1429601	1429902	+	TRUE	1357	TRUE
2726	NC_000913.3	4595435	4595736	+	TRUE	4273	FALSE
2725	NC_000913.3	2400887	2401188	+	TRUE	2268	TRUE
2724	NC_000913.3	2007672	2007973	+	TRUE	1917	TRUE
2723	NC_000913.3	1440506	1440807	+	TRUE	1364	TRUE
2722	NC_000913.3	3180758	3181059	+	TRUE	2986	TRUE
2721	NC_000913.3	2659030	2659331	+	TRUE	2508	TRUE
2720	NC_000913.3	3669146	3669447	+	FALSE	NA	TRUE
2729	NC_000913.3	1765151	1765452	+	TRUE	1674	TRUE
2728	NC_000913.3	1438447	1438748	+	TRUE	1364	hit1
7236	NC_000913.3	1218723	1219024	+	FALSE	NA	TRUE
7237	NC_000913.3	2064648	2064949	+	TRUE	1970	TRUE
7234	NC_000913.3	3023802	3024103	+	TRUE	2837	hit1
7235	NC_000913.3	3827426	3827727	+	TRUE	3599	TRUE
7232	NC_000913.3	612758	613059	+	TRUE	581	TRUE
7233	NC_000913.3	2502478	2502779	+	TRUE	2368	FALSE
6955	NC_000913.3	3831515	3831816	+	TRUE	3601	TRUE
7231	NC_000913.3	3951375	3951676	+	FALSE	NA	TRUE
9199	NC_000913.3	1446185	1446486	+	FALSE	NA	hit2
9198	NC_000913.3	721394	721695	+	TRUE	681	TRUE
7948	NC_000913.3	1120686	1120987	+	TRUE	1037	TRUE
7949	NC_000913.3	1447009	1447310	+	TRUE	1371	TRUE
7238	NC_000913.3	1910617	1910918	+	TRUE	1819	FALSE
7239	NC_000913.3	3779618	3779919	+	TRUE	3550	FALSE
6239	NC_000913.3	923250	923551	+	TRUE	863	#N/A
6238	NC_000913.3	282555	282856	+	TRUE	262	hit1
6235	NC_000913.3	1810779	1811080	+	FALSE	NA	hit1
6234	NC_000913.3	3351014	3351315	+	TRUE	3154	TRUE
6237	NC_000913.3	3158639	3158940	+	TRUE	2964	TRUE
6236	NC_000913.3	4587187	4587488	+	TRUE	4267	TRUE
6231	NC_000913.3	2667715	2668016	+	FALSE	NA	TRUE
6230	NC_000913.3	714286	714587	+	TRUE	674	TRUE
6233	NC_000913.3	3290807	3291108	+	TRUE	3089	hit2
6232	NC_000913.3	630407	630708	+	TRUE	595	TRUE
7815	NC_000913.3	2120287	2120588	+	TRUE	2031	TRUE
9779	NC_000913.3	2067971	2068272	+	FALSE	NA	FALSE
9778	NC_000913.3	2967277	2967578	+	TRUE	2788	TRUE
9775	NC_000913.3	429374	429675	+	TRUE	401	TRUE
9774	NC_000913.3	4442609	4442910	+	TRUE	4138	TRUE
9777	NC_000913.3	3520608	3520909	+	TRUE	3329	TRUE
9776	NC_000913.3	141736	142037	+	TRUE	120	FALSE
7932	NC_000913.3	3538342	3538643	+	TRUE	3344	TRUE
9770	NC_000913.3	3884281	3884582	+	FALSE	NA	TRUE
9773	NC_000913.3	2066708	2067009	+	TRUE	1973	TRUE
9772	NC_000913.3	2963754	2964055	+	TRUE	2785	hit1
8866	NC_000913.3	297884	298185	+	TRUE	279	TRUE
8867	NC_000913.3	3274009	3274310	+	TRUE	3072	TRUE
8864	NC_000913.3	3956775	3957076	+	FALSE	NA	TRUE
8865	NC_000913.3	4163867	4164168	+	TRUE	3892	TRUE
8862	NC_000913.3	4290549	4290850	+	TRUE	3989	TRUE
8863	NC_000913.3	569896	570197	+	TRUE	534	hit1
8860	NC_000913.3	2732060	2732361	+	TRUE	2571	TRUE
8861	NC_000913.3	2615587	2615888	+	TRUE	2474	TRUE
8868	NC_000913.3	1301841	1302142	+	TRUE	1222	hit2
8869	NC_000913.3	3950800	3951101	+	TRUE	3709	FALSE
818	NC_000913.3	239963	240264	+	TRUE	209	TRUE
819	NC_000913.3	1167893	1168194	+	TRUE	1087	TRUE
810	NC_000913.3	1273489	1273790	+	FALSE	NA	hit1
811	NC_000913.3	4029520	4029821	+	TRUE	3779	TRUE
812	NC_000913.3	3642838	3643139	+	TRUE	3432	hit2
813	NC_000913.3	1948401	1948702	+	TRUE	1857	TRUE
814	NC_000913.3	403309	403610	+	TRUE	377	FALSE
815	NC_000913.3	2278765	2279066	+	TRUE	2167	FALSE
816	NC_000913.3	2925319	2925620	+	TRUE	2756	TRUE
817	NC_000913.3	2292520	2292821	+	TRUE	2178	TRUE
7819	NC_000913.3	3320279	3320580	+	TRUE	3118	TRUE
1700	NC_000913.3	4603980	4604281	+	TRUE	4281	TRUE
1701	NC_000913.3	1244077	1244378	+	TRUE	1174	TRUE
5265	NC_000913.3	2071221	2071522	+	FALSE	NA	TRUE
5264	NC_000913.3	623060	623361	+	TRUE	588	FALSE
1704	NC_000913.3	640825	641126	+	TRUE	604	TRUE
1705	NC_000913.3	2055336	2055637	+	TRUE	1963	TRUE
1706	NC_000913.3	939722	940023	+	TRUE	873	TRUE
1707	NC_000913.3	3638916	3639217	+	TRUE	3428	TRUE
1708	NC_000913.3	957581	957882	+	TRUE	887	TRUE
1709	NC_000913.3	4356759	4357060	+	TRUE	4049	TRUE
2097	NC_000913.3	3375336	3375637	+	TRUE	3171	TRUE
5269	NC_000913.3	1106630	1106931	+	TRUE	1024	TRUE
5268	NC_000913.3	621770	622071	+	TRUE	587	TRUE
2096	NC_000913.3	2803855	2804156	+	TRUE	2644	TRUE
4574	NC_000913.3	449058	449359	+	TRUE	423	TRUE
4575	NC_000913.3	1645969	1646270	+	TRUE	1553	TRUE
2093	NC_000913.3	2781713	2782014	+	TRUE	2623	TRUE
4577	NC_000913.3	2589107	2589408	+	TRUE	2449	TRUE
3959	NC_000913.3	2525169	2525470	+	TRUE	2386	TRUE
7936	NC_000913.3	4397970	4398271	+	TRUE	4088	TRUE
3029	NC_000913.3	2141681	2141982	+	TRUE	2049	TRUE
3028	NC_000913.3	184299	184600	+	TRUE	159	TRUE
3027	NC_000913.3	1308303	1308604	+	TRUE	1228	hit2
3026	NC_000913.3	3389498	3389799	+	TRUE	3187	TRUE
3025	NC_000913.3	3125149	3125450	+	TRUE	2930	FALSE
3024	NC_000913.3	3514874	3515175	+	FALSE	NA	FALSE
3023	NC_000913.3	2567435	2567736	+	TRUE	2431	TRUE
3022	NC_000913.3	3759465	3759766	+	TRUE	3531	hit2
3021	NC_000913.3	500426	500727	+	TRUE	468	TRUE
3020	NC_000913.3	3900238	3900539	+	TRUE	3667	FALSE
8738	NC_000913.3	2145840	2146141	+	TRUE	2051	hit2
8739	NC_000913.3	3997660	3997961	+	TRUE	3748	FALSE
8736	NC_000913.3	1749918	1750219	+	TRUE	1658	TRUE
8737	NC_000913.3	1426653	1426954	+	TRUE	1354	hit2
8734	NC_000913.3	1939782	1940083	+	TRUE	1846	TRUE
8735	NC_000913.3	147678	147979	+	FALSE	NA	TRUE
8732	NC_000913.3	1537447	1537748	+	TRUE	1454	TRUE
8733	NC_000913.3	440904	441205	+	FALSE	NA	TRUE
8730	NC_000913.3	3404367	3404668	+	TRUE	3197	FALSE
8731	NC_000913.3	1491817	1492118	+	TRUE	1407	FALSE
4198	NC_000913.3	1132183	1132484	+	TRUE	1052	TRUE
4199	NC_000913.3	2858054	2858355	+	TRUE	2695	TRUE
4196	NC_000913.3	856640	856941	+	TRUE	801	TRUE
4197	NC_000913.3	3518214	3518515	+	TRUE	3326	TRUE
4194	NC_000913.3	2787115	2787416	+	TRUE	2626	hit1
4195	NC_000913.3	4426695	4426996	+	TRUE	4122	TRUE
4192	NC_000913.3	4024757	4025058	+	FALSE	NA	TRUE
4193	NC_000913.3	2477425	2477726	+	FALSE	NA	TRUE
4190	NC_000913.3	92418	92719	+	TRUE	81	TRUE
4191	NC_000913.3	1608998	1609299	+	FALSE	NA	hit1
5670	NC_000913.3	3949995	3950296	+	FALSE	NA	TRUE
5671	NC_000913.3	2195395	2195696	+	TRUE	2098	TRUE
5672	NC_000913.3	2447831	2448132	+	TRUE	2314	FALSE
5673	NC_000913.3	2922115	2922416	+	FALSE	NA	TRUE
5674	NC_000913.3	1909447	1909748	+	TRUE	1818	TRUE
5675	NC_000913.3	2132953	2133254	+	TRUE	2043	TRUE
5676	NC_000913.3	1701191	1701492	+	TRUE	1610	TRUE
5677	NC_000913.3	1319832	1320133	+	TRUE	1243	TRUE
5678	NC_000913.3	3001534	3001835	+	TRUE	2822	TRUE
5679	NC_000913.3	110088	110389	+	TRUE	95	FALSE
9395	NC_000913.3	2642284	2642585	+	TRUE	2497	TRUE
9394	NC_000913.3	2965408	2965709	+	TRUE	2787	TRUE
473	NC_000913.3	872464	872765	+	TRUE	813	TRUE
6437	NC_000913.3	1018034	1018335	+	TRUE	935	TRUE
6436	NC_000913.3	3166345	3166646	+	TRUE	2969	TRUE
6435	NC_000913.3	2034881	2035182	+	FALSE	NA	TRUE
6434	NC_000913.3	701787	702088	+	TRUE	662	TRUE
6433	NC_000913.3	1771504	1771805	+	TRUE	1678	TRUE
6432	NC_000913.3	465190	465491	+	TRUE	436	TRUE
6431	NC_000913.3	1729679	1729980	+	TRUE	1642	TRUE
6430	NC_000913.3	305753	306054	+	TRUE	286	#N/A
8198	NC_000913.3	3655160	3655461	+	TRUE	3444	TRUE
8199	NC_000913.3	2374088	2374389	+	TRUE	2244	TRUE
6439	NC_000913.3	1559154	1559455	+	TRUE	1471	TRUE
6438	NC_000913.3	2353339	2353640	+	TRUE	2223	TRUE
9391	NC_000913.3	500893	501194	+	TRUE	468	TRUE
6758	NC_000913.3	1663006	1663307	+	TRUE	1576	FALSE
6759	NC_000913.3	1987631	1987932	+	FALSE	NA	hit2
6752	NC_000913.3	3621591	3621892	+	TRUE	3417	hit2
6753	NC_000913.3	1648266	1648567	+	FALSE	NA	TRUE
6750	NC_000913.3	1957688	1957989	+	TRUE	1865	hit2
6751	NC_000913.3	2462731	2463032	+	FALSE	NA	TRUE
6756	NC_000913.3	145196	145497	+	TRUE	125	TRUE
6757	NC_000913.3	2881074	2881375	+	TRUE	2720	TRUE
6754	NC_000913.3	45792	46093	+	TRUE	43	FALSE
6755	NC_000913.3	3775404	3775705	+	FALSE	NA	TRUE
9942	NC_000913.3	2012102	2012403	+	TRUE	1922	FALSE
9943	NC_000913.3	1289016	1289317	+	FALSE	NA	TRUE
9940	NC_000913.3	1133867	1134168	+	TRUE	1054	TRUE
9941	NC_000913.3	3918908	3919209	+	TRUE	3682	TRUE
9946	NC_000913.3	4533737	4534038	+	TRUE	4224	TRUE
9947	NC_000913.3	2133671	2133972	+	TRUE	2044	hit1
9944	NC_000913.3	903967	904268	+	TRUE	846	TRUE
9945	NC_000913.3	711747	712048	+	FALSE	NA	TRUE
9948	NC_000913.3	1514189	1514490	+	TRUE	1429	TRUE
9949	NC_000913.3	1857059	1857360	+	TRUE	1761	hit1
9390	NC_000913.3	3387498	3387799	+	TRUE	3184	TRUE
238	NC_000913.3	4065171	4065472	+	TRUE	3804	TRUE
239	NC_000913.3	3993005	3993306	+	TRUE	3742	TRUE
234	NC_000913.3	1236478	1236779	+	TRUE	1168	TRUE
235	NC_000913.3	1923283	1923584	+	TRUE	1830	TRUE
236	NC_000913.3	1172650	1172951	+	TRUE	1091	TRUE
237	NC_000913.3	525308	525609	+	TRUE	488	TRUE
230	NC_000913.3	1730169	1730470	+	TRUE	1642	FALSE
231	NC_000913.3	2815407	2815708	+	TRUE	2655	FALSE
232	NC_000913.3	300232	300533	+	TRUE	280	TRUE
233	NC_000913.3	1264591	1264892	+	TRUE	1190	TRUE
4680	NC_000913.3	2894357	2894658	+	TRUE	2730	TRUE
8740	NC_000913.3	4245994	4246295	+	TRUE	3949	FALSE
4681	NC_000913.3	3691118	3691419	+	TRUE	3468	TRUE
2538	NC_000913.3	2581047	2581348	+	TRUE	2444	TRUE
2539	NC_000913.3	1912092	1912393	+	TRUE	1820	TRUE
2532	NC_000913.3	1468404	1468705	+	TRUE	1390	TRUE
2533	NC_000913.3	2564745	2565046	+	TRUE	2429	TRUE
2530	NC_000913.3	2286111	2286412	+	FALSE	NA	TRUE
2531	NC_000913.3	4335651	4335952	+	TRUE	4032	hit1
2536	NC_000913.3	1469374	1469675	+	TRUE	1392	#N/A
2537	NC_000913.3	891912	892213	+	TRUE	833	hit2
2534	NC_000913.3	633938	634239	+	TRUE	598	TRUE
2535	NC_000913.3	2457420	2457721	+	TRUE	2324	TRUE
5078	NC_000913.3	539109	539410	+	TRUE	502	TRUE
5079	NC_000913.3	544937	545238	+	TRUE	506	TRUE
5072	NC_000913.3	2186745	2187046	+	FALSE	NA	TRUE
5073	NC_000913.3	4430362	4430663	+	TRUE	4126	TRUE
5070	NC_000913.3	2197456	2197757	+	TRUE	2099	TRUE
5071	NC_000913.3	2752595	2752896	+	TRUE	2593	TRUE
5076	NC_000913.3	201973	202274	+	TRUE	174	TRUE
5077	NC_000913.3	3812064	3812365	+	TRUE	3584	TRUE
5074	NC_000913.3	523467	523768	+	TRUE	488	FALSE
5075	NC_000913.3	2619629	2619930	+	TRUE	2478	TRUE
9560	NC_000913.3	64510	64811	+	TRUE	57	TRUE
9561	NC_000913.3	2709953	2710254	+	FALSE	NA	TRUE
939	NC_000913.3	114641	114942	+	TRUE	101	TRUE
938	NC_000913.3	4305948	4306249	+	TRUE	4000	TRUE
9564	NC_000913.3	1167800	1168101	+	TRUE	1087	TRUE
9565	NC_000913.3	1481544	1481845	+	TRUE	1398	TRUE
9566	NC_000913.3	651808	652109	+	FALSE	NA	TRUE
9567	NC_000913.3	2000893	2001194	+	FALSE	NA	TRUE
933	NC_000913.3	2434439	2434740	+	TRUE	2301	TRUE
932	NC_000913.3	4006696	4006997	+	TRUE	3757	TRUE
931	NC_000913.3	2990859	2991160	+	FALSE	NA	FALSE
930	NC_000913.3	277506	277807	+	FALSE	NA	TRUE
937	NC_000913.3	4531341	4531642	+	TRUE	4220	FALSE
936	NC_000913.3	1228756	1229057	+	TRUE	1161	TRUE
935	NC_000913.3	1750566	1750867	+	TRUE	1659	TRUE
934	NC_000913.3	2557324	2557625	+	TRUE	2420	TRUE
5380	NC_000913.3	12685	12986	+	TRUE	12	TRUE
5381	NC_000913.3	4592957	4593258	+	TRUE	4271	TRUE
5382	NC_000913.3	2114338	2114639	+	FALSE	NA	FALSE
5383	NC_000913.3	1817116	1817417	+	TRUE	1722	FALSE
5384	NC_000913.3	4622984	4623285	+	TRUE	4301	TRUE
5385	NC_000913.3	2702918	2703219	+	TRUE	2549	TRUE
5386	NC_000913.3	3801477	3801778	+	TRUE	3572	hit1
5387	NC_000913.3	542402	542703	+	TRUE	504	TRUE
5388	NC_000913.3	3987273	3987574	+	TRUE	3738	hit2
5389	NC_000913.3	2459451	2459752	+	TRUE	2325	TRUE
9398	NC_000913.3	2197676	2197977	+	TRUE	2099	FALSE
9519	NC_000913.3	1972015	1972316	+	TRUE	1878	TRUE
797	NC_000913.3	190091	190392	+	TRUE	163	TRUE
796	NC_000913.3	1984578	1984879	+	TRUE	1891	TRUE
795	NC_000913.3	2057585	2057886	+	FALSE	NA	TRUE
794	NC_000913.3	3403337	3403638	+	TRUE	3196	TRUE
793	NC_000913.3	1339150	1339451	+	FALSE	NA	hit1
792	NC_000913.3	3418399	3418700	+	TRUE	3211	TRUE
791	NC_000913.3	3024937	3025238	+	TRUE	2838	hit2
790	NC_000913.3	4315865	4316166	+	TRUE	4011	TRUE
9388	NC_000913.3	3887883	3888184	+	TRUE	3654	FALSE
2145	NC_000913.3	713867	714168	+	TRUE	674	TRUE
799	NC_000913.3	2349453	2349754	+	FALSE	NA	TRUE
798	NC_000913.3	2329402	2329703	+	TRUE	2209	hit2
2144	NC_000913.3	1425437	1425738	+	FALSE	NA	TRUE
2415	NC_000913.3	4607138	4607439	+	TRUE	4285	TRUE
2414	NC_000913.3	2895085	2895386	+	TRUE	2731	TRUE
1139	NC_000913.3	1870976	1871277	+	TRUE	1773	TRUE
1138	NC_000913.3	3067743	3068044	+	TRUE	2878	TRUE
2141	NC_000913.3	3398893	3399194	+	TRUE	3193	TRUE
1133	NC_000913.3	2711173	2711474	+	TRUE	2557	TRUE
1132	NC_000913.3	3260442	3260743	+	TRUE	3061	TRUE
1131	NC_000913.3	695142	695443	+	TRUE	658	FALSE
1130	NC_000913.3	468688	468989	+	FALSE	NA	TRUE
1137	NC_000913.3	2469339	2469640	+	TRUE	2334	#N/A
1136	NC_000913.3	1702283	1702584	+	TRUE	1611	TRUE
1135	NC_000913.3	3616986	3617287	+	TRUE	3414	TRUE
1134	NC_000913.3	2433694	2433995	+	TRUE	2300	TRUE
2419	NC_000913.3	3069682	3069983	+	FALSE	NA	TRUE
4975	NC_000913.3	1330573	1330874	+	FALSE	NA	TRUE
7148	NC_000913.3	2254141	2254442	+	TRUE	2146	TRUE
7149	NC_000913.3	2139023	2139324	+	TRUE	2047	hit2
7144	NC_000913.3	1126676	1126977	+	TRUE	1045	TRUE
7145	NC_000913.3	1258612	1258913	+	FALSE	NA	TRUE
7146	NC_000913.3	1374679	1374980	+	TRUE	1296	TRUE
7147	NC_000913.3	1004622	1004923	+	TRUE	925	TRUE
7140	NC_000913.3	2104555	2104856	+	TRUE	2017	TRUE
7141	NC_000913.3	4479083	4479384	+	TRUE	4171	TRUE
7142	NC_000913.3	3290749	3291050	+	TRUE	3089	TRUE
7143	NC_000913.3	2602954	2603255	+	TRUE	2463	FALSE
2149	NC_000913.3	4140945	4141246	+	TRUE	3874	FALSE
2148	NC_000913.3	1885443	1885744	+	TRUE	1792	FALSE
8053	NC_000913.3	286828	287129	+	TRUE	265	TRUE
8052	NC_000913.3	863722	864023	+	TRUE	806	hit2
8051	NC_000913.3	3349976	3350277	+	TRUE	3153	FALSE
8050	NC_000913.3	609700	610001	+	TRUE	579	TRUE
8057	NC_000913.3	262559	262860	+	FALSE	NA	TRUE
8056	NC_000913.3	1833145	1833446	+	FALSE	NA	TRUE
8055	NC_000913.3	3997839	3998140	+	TRUE	3749	FALSE
8054	NC_000913.3	3194843	3195144	+	FALSE	NA	TRUE
8509	NC_000913.3	3567148	3567449	+	TRUE	3365	TRUE
8508	NC_000913.3	1464128	1464429	+	TRUE	1386	TRUE
8059	NC_000913.3	681822	682123	+	TRUE	646	TRUE
8058	NC_000913.3	4599140	4599441	+	TRUE	4275	hit1
2882	NC_000913.3	2944294	2944595	+	TRUE	2772	TRUE
2883	NC_000913.3	2050786	2051087	+	TRUE	1960	hit1
2880	NC_000913.3	3424452	3424753	+	FALSE	NA	TRUE
2881	NC_000913.3	2534514	2534815	+	TRUE	2395	hit2
2886	NC_000913.3	1843636	1843937	+	FALSE	NA	FALSE
2887	NC_000913.3	1966398	1966699	+	TRUE	1873	FALSE
2884	NC_000913.3	1325782	1326083	+	TRUE	1248	TRUE
2885	NC_000913.3	3806043	3806344	+	TRUE	3577	TRUE
7492	NC_000913.3	4302446	4302747	+	TRUE	3997	TRUE
1072	NC_000913.3	2456759	2457060	+	FALSE	NA	TRUE
2888	NC_000913.3	3868285	3868586	+	TRUE	3636	TRUE
2889	NC_000913.3	2058281	2058582	+	TRUE	1965	TRUE
7496	NC_000913.3	4128459	4128760	+	FALSE	NA	hit2
7497	NC_000913.3	1406099	1406400	+	TRUE	1326	TRUE
7494	NC_000913.3	164817	165118	+	TRUE	144	TRUE
7495	NC_000913.3	3214906	3215207	+	TRUE	3018	TRUE
2	NC_000913.3	2860806	2861107	+	TRUE	2697	TRUE
3276	NC_000913.3	2994864	2995165	+	TRUE	2815	FALSE
3277	NC_000913.3	2370834	2371135	+	TRUE	2240	TRUE
1922	NC_000913.3	4407847	4408148	+	TRUE	4097	TRUE
1923	NC_000913.3	4213268	4213569	+	TRUE	3925	TRUE
1924	NC_000913.3	510303	510604	+	TRUE	475	TRUE
3273	NC_000913.3	189544	189845	+	FALSE	NA	TRUE
1926	NC_000913.3	3717705	3718006	+	TRUE	3489	TRUE
1927	NC_000913.3	3498938	3499239	+	TRUE	3306	TRUE
4761	NC_000913.3	3885421	3885722	+	TRUE	3653	TRUE
4760	NC_000913.3	2050123	2050424	+	TRUE	1960	TRUE
4763	NC_000913.3	3850136	3850437	+	TRUE	3616	TRUE
4762	NC_000913.3	2150503	2150804	+	TRUE	2054	TRUE
4765	NC_000913.3	1617067	1617368	+	TRUE	1513	TRUE
4764	NC_000913.3	2495765	2496066	+	TRUE	2362	TRUE
4767	NC_000913.3	3087927	3088228	+	FALSE	NA	TRUE
4766	NC_000913.3	4264316	4264617	+	TRUE	3967	TRUE
4769	NC_000913.3	1915228	1915529	+	TRUE	1822	TRUE
4768	NC_000913.3	4291980	4292281	+	TRUE	3990	hit1
7189	NC_000913.3	1494669	1494970	+	TRUE	1409	FALSE
8767	NC_000913.3	2061902	2062203	+	FALSE	NA	TRUE
5809	NC_000913.3	2869765	2870066	+	TRUE	2706	#N/A
5808	NC_000913.3	1581788	1582089	+	TRUE	1484	TRUE
5803	NC_000913.3	3429956	3430257	+	TRUE	3218	hit2
5802	NC_000913.3	802978	803279	+	TRUE	751	TRUE
5801	NC_000913.3	125175	125476	+	TRUE	109	TRUE
5800	NC_000913.3	1663096	1663397	+	TRUE	1576	TRUE
5807	NC_000913.3	1723680	1723981	+	TRUE	1634	TRUE
5806	NC_000913.3	611563	611864	+	TRUE	580	TRUE
5805	NC_000913.3	259287	259588	+	TRUE	231	TRUE
5804	NC_000913.3	1771833	1772134	+	TRUE	1678	TRUE
1573	NC_000913.3	2504872	2505173	+	TRUE	2369	hit1
1572	NC_000913.3	1771317	1771618	+	TRUE	1678	TRUE
