chr	start	end	strand	dbl_count	cds
NC_000913.3	2667715	2668016	+	FALSE	NA
NC_000913.3	714286	714587	+	TRUE	674
NC_000913.3	3290807	3291108	+	TRUE	3089
NC_000913.3	630407	630708	+	TRUE	595
NC_000913.3	2120287	2120588	+	TRUE	2031
NC_000913.3	2067971	2068272	+	FALSE	NA
NC_000913.3	2967277	2967578	+	TRUE	2788
NC_000913.3	429374	429675	+	TRUE	401
NC_000913.3	4442609	4442910	+	TRUE	4138
NC_000913.3	3520608	3520909	+	TRUE	3329
NC_000913.3	141736	142037	+	TRUE	120
NC_000913.3	3538342	3538643	+	TRUE	3344
NC_000913.3	3884281	3884582	+	TRUE	3650
NC_000913.3	2066708	2067009	+	TRUE	1973
NC_000913.3	2963754	2964055	+	TRUE	2785
NC_000913.3	297884	298185	+	TRUE	279
NC_000913.3	3274009	3274310	+	TRUE	3072
NC_000913.3	3956775	3957076	+	FALSE	NA
NC_000913.3	4163867	4164168	+	TRUE	3892
NC_000913.3	4290549	4290850	+	TRUE	3989
NC_000913.3	569896	570197	+	TRUE	534
NC_000913.3	2732060	2732361	+	TRUE	2571
NC_000913.3	2615587	2615888	+	TRUE	2474
NC_000913.3	1301841	1302142	+	TRUE	1222
NC_000913.3	3950800	3951101	+	TRUE	3709
NC_000913.3	239963	240264	+	TRUE	209
NC_000913.3	1167893	1168194	+	TRUE	1087
NC_000913.3	1273489	1273790	+	FALSE	NA
NC_000913.3	4029520	4029821	+	TRUE	3779
NC_000913.3	3642838	3643139	+	TRUE	3432
NC_000913.3	1948401	1948702	+	TRUE	1857
NC_000913.3	403309	403610	+	TRUE	377
NC_000913.3	2278765	2279066	+	TRUE	2167
NC_000913.3	2925319	2925620	+	TRUE	2756
NC_000913.3	2292520	2292821	+	TRUE	2178
NC_000913.3	3320279	3320580	+	TRUE	3118
NC_000913.3	4603980	4604281	+	TRUE	4281
NC_000913.3	1244077	1244378	+	TRUE	1174
NC_000913.3	2071221	2071522	+	FALSE	NA
NC_000913.3	623060	623361	+	TRUE	588
NC_000913.3	640825	641126	+	TRUE	604
NC_000913.3	2055336	2055637	+	TRUE	1963
NC_000913.3	939722	940023	+	TRUE	873
NC_000913.3	3638916	3639217	+	TRUE	3428
NC_000913.3	957581	957882	+	TRUE	887
NC_000913.3	4356759	4357060	+	TRUE	4049
NC_000913.3	3375336	3375637	+	TRUE	3171
NC_000913.3	1106630	1106931	+	TRUE	1024
NC_000913.3	621770	622071	+	TRUE	587
NC_000913.3	2803855	2804156	+	TRUE	2644
NC_000913.3	449058	449359	+	TRUE	423
NC_000913.3	1645969	1646270	+	TRUE	1553
NC_000913.3	2781713	2782014	+	TRUE	2623
NC_000913.3	2589107	2589408	+	TRUE	2449
NC_000913.3	2525169	2525470	+	TRUE	2386
NC_000913.3	2394882	2395183	+	FALSE	NA
NC_000913.3	4397970	4398271	+	TRUE	4088
NC_000913.3	2141681	2141982	+	TRUE	2049
NC_000913.3	184299	184600	+	TRUE	159
NC_000913.3	1308303	1308604	+	TRUE	1228
NC_000913.3	3389498	3389799	+	TRUE	3187
NC_000913.3	3125149	3125450	+	TRUE	2930
NC_000913.3	3514874	3515175	+	TRUE	3323
NC_000913.3	2567435	2567736	+	TRUE	2431
NC_000913.3	3759465	3759766	+	TRUE	3531
NC_000913.3	500426	500727	+	TRUE	468
NC_000913.3	3900238	3900539	+	TRUE	3667
NC_000913.3	2145840	2146141	+	TRUE	2051
NC_000913.3	3997660	3997961	+	TRUE	3748
NC_000913.3	1749918	1750219	+	TRUE	1658
NC_000913.3	1426653	1426954	+	TRUE	1354
NC_000913.3	1939782	1940083	+	TRUE	1846
NC_000913.3	147678	147979	+	TRUE	127
NC_000913.3	1537447	1537748	+	TRUE	1454
NC_000913.3	440904	441205	+	TRUE	413
NC_000913.3	3404367	3404668	+	TRUE	3197
NC_000913.3	1491817	1492118	+	TRUE	1407,1406
NC_000913.3	1132183	1132484	+	TRUE	1052
NC_000913.3	2858054	2858355	+	TRUE	2695
NC_000913.3	856640	856941	+	TRUE	801
NC_000913.3	3518214	3518515	+	TRUE	3326
NC_000913.3	2787115	2787416	+	TRUE	2626
NC_000913.3	4426695	4426996	+	TRUE	4122
NC_000913.3	4024757	4025058	+	FALSE	NA
NC_000913.3	2477425	2477726	+	TRUE	2348
NC_000913.3	92418	92719	+	TRUE	81
NC_000913.3	1608998	1609299	+	FALSE	NA
NC_000913.3	3949995	3950296	+	FALSE	NA
NC_000913.3	2195395	2195696	+	TRUE	2098
NC_000913.3	2447831	2448132	+	TRUE	2314
NC_000913.3	2922115	2922416	+	FALSE	NA
NC_000913.3	1909447	1909748	+	TRUE	1818
NC_000913.3	2132953	2133254	+	TRUE	2043
NC_000913.3	1701191	1701492	+	TRUE	1610
NC_000913.3	1319832	1320133	+	TRUE	1243
NC_000913.3	3001534	3001835	+	TRUE	2822
NC_000913.3	110088	110389	+	TRUE	95
NC_000913.3	2642284	2642585	+	TRUE	2497
NC_000913.3	2965408	2965709	+	TRUE	2787
NC_000913.3	872464	872765	+	TRUE	813
NC_000913.3	1018034	1018335	+	TRUE	935
NC_000913.3	3166345	3166646	+	TRUE	2969
NC_000913.3	2034881	2035182	+	FALSE	NA
NC_000913.3	701787	702088	+	TRUE	662
NC_000913.3	1771504	1771805	+	TRUE	1678
NC_000913.3	465190	465491	+	TRUE	436
NC_000913.3	1729679	1729980	+	TRUE	1642
NC_000913.3	305753	306054	+	TRUE	286
NC_000913.3	3655160	3655461	+	TRUE	3444
NC_000913.3	2374088	2374389	+	TRUE	2244
NC_000913.3	1559154	1559455	+	TRUE	1471
NC_000913.3	2353339	2353640	+	TRUE	2223
NC_000913.3	500893	501194	+	TRUE	468
NC_000913.3	1663006	1663307	+	TRUE	1576
NC_000913.3	1987631	1987932	+	FALSE	NA
NC_000913.3	3621591	3621892	+	TRUE	3417
NC_000913.3	1648266	1648567	+	FALSE	NA
NC_000913.3	1957688	1957989	+	TRUE	1865
NC_000913.3	2462731	2463032	+	FALSE	NA
NC_000913.3	145196	145497	+	TRUE	125
NC_000913.3	2881074	2881375	+	TRUE	2720
NC_000913.3	45792	46093	+	TRUE	43
NC_000913.3	3775404	3775705	+	FALSE	NA
NC_000913.3	2012102	2012403	+	TRUE	1922
NC_000913.3	1289016	1289317	+	FALSE	NA
NC_000913.3	1133867	1134168	+	TRUE	1054
NC_000913.3	3918908	3919209	+	TRUE	3682
NC_000913.3	4533737	4534038	+	TRUE	4224
NC_000913.3	2133671	2133972	+	TRUE	2044
NC_000913.3	903967	904268	+	TRUE	846
NC_000913.3	711747	712048	+	FALSE	NA
NC_000913.3	1514189	1514490	+	TRUE	1429
NC_000913.3	1857059	1857360	+	TRUE	1761
NC_000913.3	3387498	3387799	+	TRUE	3184
NC_000913.3	4065171	4065472	+	TRUE	3804
NC_000913.3	3993005	3993306	+	TRUE	3742
NC_000913.3	1236478	1236779	+	TRUE	1168
NC_000913.3	1923283	1923584	+	TRUE	1830
NC_000913.3	1172650	1172951	+	TRUE	1091
NC_000913.3	525308	525609	+	TRUE	488
NC_000913.3	1730169	1730470	+	TRUE	1642
NC_000913.3	2815407	2815708	+	TRUE	2655
NC_000913.3	300232	300533	+	TRUE	280
NC_000913.3	1264591	1264892	+	TRUE	1190
NC_000913.3	4245994	4246295	+	TRUE	3949
NC_000913.3	3691118	3691419	+	TRUE	3468
NC_000913.3	2581047	2581348	+	TRUE	2444
NC_000913.3	1912092	1912393	+	TRUE	1820
NC_000913.3	1468404	1468705	+	TRUE	1390
NC_000913.3	2564745	2565046	+	TRUE	2429
NC_000913.3	2286111	2286412	+	FALSE	NA
NC_000913.3	4335651	4335952	+	TRUE	4032
NC_000913.3	1469374	1469675	+	TRUE	1392
NC_000913.3	891912	892213	+	TRUE	833
NC_000913.3	633938	634239	+	TRUE	598
NC_000913.3	2457420	2457721	+	TRUE	2324
NC_000913.3	539109	539410	+	TRUE	502
NC_000913.3	544937	545238	+	TRUE	506
NC_000913.3	2186745	2187046	+	FALSE	NA
NC_000913.3	4430362	4430663	+	TRUE	4126
NC_000913.3	2197456	2197757	+	TRUE	2099
NC_000913.3	2752595	2752896	+	TRUE	2593
NC_000913.3	201973	202274	+	TRUE	174
NC_000913.3	3812064	3812365	+	TRUE	3584
NC_000913.3	523467	523768	+	TRUE	488
NC_000913.3	2619629	2619930	+	TRUE	2478
NC_000913.3	64510	64811	+	TRUE	57
NC_000913.3	2709953	2710254	+	FALSE	NA
NC_000913.3	114641	114942	+	TRUE	101
NC_000913.3	4305948	4306249	+	TRUE	4000
NC_000913.3	1167800	1168101	+	TRUE	1087
NC_000913.3	1481544	1481845	+	TRUE	1398
NC_000913.3	651808	652109	+	FALSE	NA
NC_000913.3	2000893	2001194	+	FALSE	NA
NC_000913.3	2434439	2434740	+	TRUE	2301
NC_000913.3	4006696	4006997	+	TRUE	3757
NC_000913.3	2990859	2991160	+	FALSE	NA
NC_000913.3	277506	277807	+	FALSE	NA
NC_000913.3	4531341	4531642	+	TRUE	4220
NC_000913.3	1228756	1229057	+	TRUE	1161
NC_000913.3	1750566	1750867	+	TRUE	1659
NC_000913.3	2557324	2557625	+	TRUE	2420
NC_000913.3	12685	12986	+	TRUE	12
NC_000913.3	4592957	4593258	+	TRUE	4271
NC_000913.3	2114338	2114639	+	FALSE	NA
NC_000913.3	1817116	1817417	+	TRUE	1722
NC_000913.3	4622984	4623285	+	TRUE	4301
NC_000913.3	2702918	2703219	+	TRUE	2549
NC_000913.3	3801477	3801778	+	TRUE	3572
NC_000913.3	542402	542703	+	TRUE	504
NC_000913.3	3987273	3987574	+	TRUE	3738
NC_000913.3	2459451	2459752	+	TRUE	2325
NC_000913.3	2197676	2197977	+	TRUE	2099
NC_000913.3	1972015	1972316	+	TRUE	1878
NC_000913.3	190091	190392	+	TRUE	163
NC_000913.3	1984578	1984879	+	TRUE	1891
NC_000913.3	2057585	2057886	+	FALSE	NA
NC_000913.3	3403337	3403638	+	TRUE	3196
NC_000913.3	1339150	1339451	+	FALSE	NA
NC_000913.3	3418399	3418700	+	TRUE	3211
NC_000913.3	3024937	3025238	+	TRUE	2838
NC_000913.3	4315865	4316166	+	TRUE	4011
NC_000913.3	3887883	3888184	+	TRUE	3654
NC_000913.3	713867	714168	+	TRUE	674
NC_000913.3	2349453	2349754	+	FALSE	NA
NC_000913.3	2329402	2329703	+	TRUE	2209
NC_000913.3	1425437	1425738	+	TRUE	1352
NC_000913.3	4607138	4607439	+	TRUE	4285
NC_000913.3	2895085	2895386	+	TRUE	2731
NC_000913.3	1870976	1871277	+	TRUE	1773
NC_000913.3	3067743	3068044	+	TRUE	2878
NC_000913.3	3398893	3399194	+	TRUE	3193
NC_000913.3	2711173	2711474	+	TRUE	2557
NC_000913.3	3260442	3260743	+	TRUE	3061
NC_000913.3	695142	695443	+	TRUE	658
NC_000913.3	468688	468989	+	FALSE	NA
NC_000913.3	2469339	2469640	+	TRUE	2334
NC_000913.3	1702283	1702584	+	TRUE	1611
NC_000913.3	3616986	3617287	+	TRUE	3414
NC_000913.3	2433694	2433995	+	TRUE	2300
NC_000913.3	3069682	3069983	+	FALSE	NA
NC_000913.3	129160	129461	+	FALSE	NA
NC_000913.3	2254141	2254442	+	TRUE	2146
NC_000913.3	2139023	2139324	+	TRUE	2047
NC_000913.3	1126676	1126977	+	TRUE	1045
NC_000913.3	1258612	1258913	+	FALSE	NA
NC_000913.3	1374679	1374980	+	TRUE	1296
NC_000913.3	1004622	1004923	+	TRUE	925
NC_000913.3	2104555	2104856	+	TRUE	2017
NC_000913.3	4479083	4479384	+	TRUE	4171
NC_000913.3	3290749	3291050	+	TRUE	3089
NC_000913.3	2602954	2603255	+	TRUE	2463
NC_000913.3	4140945	4141246	+	TRUE	3874
NC_000913.3	2897485	2897786	+	TRUE	2733
NC_000913.3	286828	287129	+	TRUE	265
NC_000913.3	863722	864023	+	TRUE	806
NC_000913.3	3349976	3350277	+	TRUE	3153
NC_000913.3	609700	610001	+	TRUE	579
NC_000913.3	262559	262860	+	TRUE	233
NC_000913.3	1833145	1833446	+	FALSE	NA
NC_000913.3	3997839	3998140	+	TRUE	3749
NC_000913.3	3194843	3195144	+	FALSE	NA
NC_000913.3	3567148	3567449	+	TRUE	3365
NC_000913.3	1464128	1464429	+	TRUE	1386
NC_000913.3	681822	682123	+	TRUE	646
NC_000913.3	4599140	4599441	+	TRUE	4275
NC_000913.3	2944294	2944595	+	TRUE	2772
NC_000913.3	2050786	2051087	+	TRUE	1960
NC_000913.3	3424452	3424753	+	FALSE	NA
NC_000913.3	2534514	2534815	+	TRUE	2395
NC_000913.3	1843636	1843937	+	FALSE	NA
NC_000913.3	1966398	1966699	+	TRUE	1873
NC_000913.3	1325782	1326083	+	TRUE	1248
NC_000913.3	3806043	3806344	+	TRUE	3577
NC_000913.3	4302446	4302747	+	TRUE	3997
NC_000913.3	2456759	2457060	+	FALSE	NA
NC_000913.3	3868285	3868586	+	TRUE	3636
NC_000913.3	2058281	2058582	+	TRUE	1965
NC_000913.3	4128459	4128760	+	FALSE	NA
NC_000913.3	1406099	1406400	+	TRUE	1326
NC_000913.3	164817	165118	+	TRUE	144
NC_000913.3	3214906	3215207	+	TRUE	3018
NC_000913.3	2860806	2861107	+	TRUE	2697
NC_000913.3	2994864	2995165	+	TRUE	2815
NC_000913.3	2370834	2371135	+	TRUE	2240
NC_000913.3	4407847	4408148	+	TRUE	4097
NC_000913.3	4213268	4213569	+	TRUE	3925
NC_000913.3	510303	510604	+	TRUE	475
NC_000913.3	189544	189845	+	FALSE	NA
NC_000913.3	3717705	3718006	+	TRUE	3489
NC_000913.3	3498938	3499239	+	TRUE	3306
NC_000913.3	3885421	3885722	+	TRUE	3653
NC_000913.3	2050123	2050424	+	TRUE	1960
NC_000913.3	3850136	3850437	+	TRUE	3616
NC_000913.3	2150503	2150804	+	TRUE	2054
NC_000913.3	1617067	1617368	+	TRUE	1513
NC_000913.3	2495765	2496066	+	TRUE	2362
NC_000913.3	3087927	3088228	+	FALSE	NA
NC_000913.3	4264316	4264617	+	TRUE	3967
NC_000913.3	1915228	1915529	+	TRUE	1822
NC_000913.3	4291980	4292281	+	TRUE	3990
NC_000913.3	1494669	1494970	+	TRUE	1409
NC_000913.3	2061902	2062203	+	FALSE	NA
NC_000913.3	2869765	2870066	+	TRUE	2706
NC_000913.3	1581788	1582089	+	TRUE	1484
NC_000913.3	3429956	3430257	+	TRUE	3218
NC_000913.3	802978	803279	+	TRUE	751
NC_000913.3	125175	125476	+	TRUE	109
NC_000913.3	1663096	1663397	+	TRUE	1576
NC_000913.3	1723680	1723981	+	TRUE	1634
NC_000913.3	611563	611864	+	TRUE	580
NC_000913.3	259287	259588	+	TRUE	231
NC_000913.3	1771833	1772134	+	TRUE	1678
NC_000913.3	2504872	2505173	+	TRUE	2369
NC_000913.3	1771317	1771618	+	TRUE	1678
NC_000913.3	3375977	3376278	+	TRUE	3171
NC_000913.3	3190617	3190918	+	TRUE	2996
NC_000913.3	2699828	2700129	+	FALSE	NA
NC_000913.3	1636633	1636934	+	TRUE	1535
NC_000913.3	1656207	1656508	+	TRUE	1571
NC_000913.3	749792	750093	+	TRUE	706
NC_000913.3	113452	113753	+	TRUE	100
NC_000913.3	4377863	4378164	+	TRUE	4070
NC_000913.3	3250243	3250544	+	FALSE	NA
NC_000913.3	652276	652577	+	TRUE	616
NC_000913.3	2148856	2149157	+	FALSE	NA
NC_000913.3	556323	556624	+	TRUE	517
NC_000913.3	2413893	2414194	+	TRUE	2280
NC_000913.3	4278446	4278747	+	TRUE	3980
NC_000913.3	3089308	3089609	+	TRUE	2897
NC_000913.3	1873986	1874287	+	TRUE	1776
NC_000913.3	2251664	2251965	+	TRUE	2144
NC_000913.3	555672	555973	+	TRUE	516
NC_000913.3	2642476	2642777	+	TRUE	2497
NC_000913.3	3168706	3169007	+	TRUE	2972
NC_000913.3	4400947	4401248	+	TRUE	4091
NC_000913.3	847985	848286	+	FALSE	NA
NC_000913.3	1659983	1660284	+	TRUE	1574
NC_000913.3	4246095	4246396	+	TRUE	3949
NC_000913.3	4246757	4247058	+	TRUE	3950
NC_000913.3	3860539	3860840	+	TRUE	3628
NC_000913.3	2825232	2825533	+	TRUE	2663
NC_000913.3	3831420	3831721	+	TRUE	3601
NC_000913.3	79381	79682	+	TRUE	70
NC_000913.3	1815307	1815608	+	TRUE	1720
NC_000913.3	3200223	3200524	+	TRUE	3004
NC_000913.3	571336	571637	+	TRUE	536
NC_000913.3	2077517	2077818	+	TRUE	1985
NC_000913.3	700062	700363	+	TRUE	660
NC_000913.3	3110171	3110472	+	FALSE	NA
NC_000913.3	38007	38308	+	TRUE	36
NC_000913.3	357456	357757	+	FALSE	NA
NC_000913.3	63187	63488	+	FALSE	NA
NC_000913.3	1094367	1094668	+	TRUE	1007
NC_000913.3	3117081	3117382	+	TRUE	2926
NC_000913.3	1521830	1522131	+	TRUE	1439
NC_000913.3	3392251	3392552	+	FALSE	NA
NC_000913.3	3942528	3942829	+	FALSE	NA
NC_000913.3	1127337	1127638	+	TRUE	1045
NC_000913.3	13183	13484	+	TRUE	12
NC_000913.3	1526389	1526690	+	TRUE	1442
NC_000913.3	553998	554299	+	TRUE	515
NC_000913.3	1570544	1570845	+	TRUE	1479
NC_000913.3	3148531	3148832	+	TRUE	2953
NC_000913.3	3249594	3249895	+	TRUE	3048
NC_000913.3	4084800	4085101	+	TRUE	3822
NC_000913.3	4373747	4374048	+	TRUE	4063
NC_000913.3	4226199	4226500	+	TRUE	3933
NC_000913.3	4219725	4220026	+	TRUE	3930
NC_000913.3	4320965	4321266	+	TRUE	4017
NC_000913.3	4553398	4553699	+	TRUE	4241
NC_000913.3	1576267	1576568	+	TRUE	1481
NC_000913.3	3526409	3526710	+	TRUE	3335
NC_000913.3	3898086	3898387	+	TRUE	3665
NC_000913.3	419743	420044	+	TRUE	393
NC_000913.3	2402666	2402967	+	TRUE	2270
NC_000913.3	2603655	2603956	+	FALSE	NA
NC_000913.3	1187294	1187595	+	TRUE	1105
NC_000913.3	1141736	1142037	+	TRUE	1061
NC_000913.3	1348079	1348380	+	TRUE	1270
NC_000913.3	2699044	2699345	+	TRUE	2543
NC_000913.3	3276282	3276583	+	TRUE	3073
NC_000913.3	4386994	4387295	+	TRUE	4079
NC_000913.3	4052181	4052482	+	TRUE	3794
NC_000913.3	246839	247140	+	TRUE	217
NC_000913.3	719442	719743	+	TRUE	679
NC_000913.3	1067647	1067948	+	FALSE	NA
NC_000913.3	830434	830735	+	TRUE	777
NC_000913.3	386394	386695	+	TRUE	361
NC_000913.3	3589502	3589803	+	TRUE	3386
NC_000913.3	936011	936312	+	TRUE	870
NC_000913.3	2024515	2024816	+	TRUE	1939
NC_000913.3	1802867	1803168	+	FALSE	NA
NC_000913.3	424669	424970	+	TRUE	396
NC_000913.3	589553	589854	+	TRUE	563
NC_000913.3	520270	520571	+	TRUE	487
NC_000913.3	1315385	1315686	+	TRUE	1238
NC_000913.3	4046984	4047285	+	TRUE	3791
NC_000913.3	2411414	2411715	+	TRUE	2277
NC_000913.3	2611869	2612170	+	TRUE	2472
NC_000913.3	2089870	2090171	+	FALSE	NA
NC_000913.3	779029	779330	+	TRUE	729
NC_000913.3	444017	444318	+	TRUE	417
NC_000913.3	3321065	3321366	+	TRUE	3118
NC_000913.3	1492509	1492810	+	TRUE	1408
NC_000913.3	4499668	4499969	+	FALSE	NA
NC_000913.3	3414982	3415283	+	TRUE	3210
NC_000913.3	2916016	2916317	+	TRUE	2748
NC_000913.3	2921821	2922122	+	TRUE	2751
NC_000913.3	2268274	2268575	+	TRUE	2158
NC_000913.3	1825173	1825474	+	TRUE	1731
NC_000913.3	3070067	3070368	+	TRUE	2881
NC_000913.3	3809341	3809642	+	TRUE	3579
NC_000913.3	3298128	3298429	+	TRUE	3097
NC_000913.3	4263701	4264002	+	TRUE	3966
NC_000913.3	4247599	4247900	+	TRUE	3950
NC_000913.3	380336	380637	+	TRUE	354
NC_000913.3	1121992	1122293	+	TRUE	1039
NC_000913.3	1052636	1052937	+	TRUE	974
NC_000913.3	3865946	3866247	+	TRUE	3632
NC_000913.3	2311235	2311536	+	TRUE	2197
NC_000913.3	4364077	4364378	+	TRUE	4054
NC_000913.3	1246823	1247124	+	TRUE	1177
NC_000913.3	2437177	2437478	+	TRUE	2304
NC_000913.3	1496091	1496392	+	TRUE	1410
NC_000913.3	3458768	3459069	+	TRUE	3263
NC_000913.3	4607256	4607557	+	TRUE	4285
NC_000913.3	2961815	2962116	+	TRUE	2781
NC_000913.3	498376	498677	+	TRUE	466
NC_000913.3	917211	917512	+	TRUE	857
NC_000913.3	2137963	2138264	+	TRUE	2047
NC_000913.3	3551388	3551689	+	TRUE	3354
NC_000913.3	3796064	3796365	+	TRUE	3567
NC_000913.3	785238	785539	+	FALSE	NA
NC_000913.3	3844888	3845189	+	TRUE	3612
NC_000913.3	1193545	1193846	+	TRUE	1110
NC_000913.3	959550	959851	+	TRUE	888
NC_000913.3	1119385	1119686	+	TRUE	1036
NC_000913.3	1447371	1447672	+	TRUE	1372
NC_000913.3	4178475	4178776	+	TRUE	3900
NC_000913.3	3953827	3954128	+	TRUE	3712
NC_000913.3	1387659	1387960	+	TRUE	1307
NC_000913.3	1195154	1195455	+	TRUE	1113
NC_000913.3	454897	455198	+	FALSE	NA
NC_000913.3	1013240	1013541	+	TRUE	931
NC_000913.3	3281682	3281983	+	FALSE	NA
NC_000913.3	3193865	3194166	+	TRUE	2999
NC_000913.3	3046800	3047101	+	TRUE	2859
NC_000913.3	1433770	1434071	+	FALSE	NA
NC_000913.3	2331578	2331879	+	TRUE	2210
NC_000913.3	3129096	3129397	+	TRUE	2934
NC_000913.3	2856097	2856398	+	TRUE	2693
NC_000913.3	508231	508532	+	TRUE	474
NC_000913.3	1687486	1687787	+	TRUE	1600
NC_000913.3	2225444	2225745	+	TRUE	2119
NC_000913.3	1394508	1394809	+	TRUE	1315
NC_000913.3	3573193	3573494	+	TRUE	3368
NC_000913.3	3148742	3149043	+	TRUE	2953
NC_000913.3	3714455	3714756	+	TRUE	3487
NC_000913.3	1220275	1220576	+	TRUE	1148
NC_000913.3	2838967	2839268	+	TRUE	2676
NC_000913.3	3683028	3683329	+	TRUE	3464
NC_000913.3	2264797	2265098	+	TRUE	2154
NC_000913.3	3468425	3468726	+	TRUE	3275
NC_000913.3	2455240	2455541	+	TRUE	2322
NC_000913.3	2574857	2575158	+	TRUE	2440
NC_000913.3	895325	895626	+	TRUE	836
NC_000913.3	2538250	2538551	+	TRUE	2399
NC_000913.3	548325	548626	+	TRUE	509
NC_000913.3	4099434	4099735	+	TRUE	3835
NC_000913.3	688991	689292	+	FALSE	NA
NC_000913.3	134459	134760	+	TRUE	114
NC_000913.3	3835693	3835994	+	TRUE	3603
NC_000913.3	2101235	2101536	+	FALSE	NA
NC_000913.3	1458061	1458362	+	TRUE	1380
NC_000913.3	3489100	3489401	+	TRUE	3297
NC_000913.3	3900132	3900433	+	TRUE	3667
NC_000913.3	232636	232937	+	TRUE	200
NC_000913.3	4455940	4456241	+	TRUE	4149
NC_000913.3	2061701	2062002	+	TRUE	1967
NC_000913.3	1716635	1716936	+	TRUE	1626
NC_000913.3	3036348	3036649	+	TRUE	2848
NC_000913.3	3243227	3243528	+	TRUE	3041
NC_000913.3	225539	225840	+	FALSE	NA
NC_000913.3	3456234	3456535	+	TRUE	3262
NC_000913.3	2285122	2285423	+	TRUE	2173
NC_000913.3	2526699	2527000	+	FALSE	NA
NC_000913.3	247962	248263	+	FALSE	NA
NC_000913.3	2865912	2866213	+	TRUE	2702
NC_000913.3	2463044	2463345	+	TRUE	2328
NC_000913.3	1776995	1777296	+	TRUE	1682
NC_000913.3	2378954	2379255	+	TRUE	2248
NC_000913.3	642274	642575	+	TRUE	606
NC_000913.3	4539585	4539886	+	FALSE	NA
NC_000913.3	3585830	3586131	+	TRUE	3382
NC_000913.3	371810	372111	+	TRUE	345
NC_000913.3	3012216	3012517	+	FALSE	NA
NC_000913.3	3577922	3578223	+	TRUE	3373
NC_000913.3	683372	683673	+	TRUE	647
NC_000913.3	2951254	2951555	+	TRUE	2778
NC_000913.3	3354368	3354669	+	FALSE	NA
NC_000913.3	1077977	1078278	+	TRUE	996
NC_000913.3	3138141	3138442	+	TRUE	2941
NC_000913.3	2498626	2498927	+	TRUE	2365
NC_000913.3	2246585	2246886	+	TRUE	2139
NC_000913.3	3502342	3502643	+	TRUE	3310
NC_000913.3	48967	49268	+	TRUE	45
NC_000913.3	2534780	2535081	+	TRUE	2395
NC_000913.3	3410822	3411123	+	TRUE	3204
NC_000913.3	3548691	3548992	+	TRUE	3353
NC_000913.3	3287920	3288221	+	FALSE	NA
NC_000913.3	3879598	3879899	+	TRUE	3646
NC_000913.3	3317685	3317986	+	TRUE	3116
NC_000913.3	1076505	1076806	+	TRUE	996
NC_000913.3	4439391	4439692	+	FALSE	NA
NC_000913.3	3086913	3087214	+	TRUE	2896
NC_000913.3	1759735	1760036	+	TRUE	1668
NC_000913.3	196392	196693	+	FALSE	NA
NC_000913.3	4114137	4114438	+	TRUE	3851
NC_000913.3	4036277	4036578	+	FALSE	NA
NC_000913.3	1892380	1892681	+	TRUE	1798
NC_000913.3	1277908	1278209	+	TRUE	1206
NC_000913.3	1075355	1075656	+	TRUE	996
NC_000913.3	2349192	2349493	+	TRUE	2219
NC_000913.3	1838051	1838352	+	TRUE	1743
NC_000913.3	3426531	3426832	+	FALSE	NA
NC_000913.3	4144474	4144775	+	TRUE	3877
NC_000913.3	2671632	2671933	+	TRUE	2523
NC_000913.3	2409507	2409808	+	TRUE	2276
NC_000913.3	3109593	3109894	+	TRUE	2920
NC_000913.3	629070	629371	+	TRUE	593
NC_000913.3	153408	153709	+	TRUE	134
NC_000913.3	2942673	2942974	+	FALSE	NA
NC_000913.3	2359580	2359881	+	TRUE	2229
NC_000913.3	1869901	1870202	+	TRUE	1772
NC_000913.3	462747	463048	+	TRUE	433
NC_000913.3	917316	917617	+	TRUE	857
NC_000913.3	823940	824241	+	TRUE	771
NC_000913.3	2257270	2257571	+	FALSE	NA
NC_000913.3	1794434	1794735	+	TRUE	1699
NC_000913.3	3995463	3995764	+	TRUE	3746
NC_000913.3	380429	380730	+	TRUE	354
NC_000913.3	3749258	3749559	+	TRUE	3521
NC_000913.3	2483037	2483338	+	TRUE	2352
NC_000913.3	2285640	2285941	+	TRUE	2173
NC_000913.3	3053102	3053403	+	TRUE	2863
NC_000913.3	3214274	3214575	+	TRUE	3017
NC_000913.3	1379088	1379389	+	TRUE	1300
NC_000913.3	2969326	2969627	+	FALSE	NA
NC_000913.3	3246527	3246828	+	TRUE	3043
NC_000913.3	114183	114484	+	TRUE	100
NC_000913.3	300674	300975	+	TRUE	280
NC_000913.3	2495270	2495571	+	FALSE	NA
NC_000913.3	934592	934893	+	TRUE	870
NC_000913.3	884267	884568	+	TRUE	823
NC_000913.3	2051921	2052222	+	FALSE	NA
NC_000913.3	2925835	2926136	+	TRUE	2756
NC_000913.3	1279189	1279490	+	FALSE	NA
NC_000913.3	1509444	1509745	+	TRUE	1425
NC_000913.3	3420940	3421241	+	TRUE	3213
NC_000913.3	2000146	2000447	+	TRUE	1909
NC_000913.3	3821374	3821675	+	TRUE	3594
NC_000913.3	595878	596179	+	TRUE	567
NC_000913.3	2596778	2597079	+	TRUE	2457
NC_000913.3	2281937	2282238	+	TRUE	2169
NC_000913.3	2882560	2882861	+	TRUE	2722
NC_000913.3	778811	779112	+	TRUE	728
NC_000913.3	2853608	2853909	+	TRUE	2692
NC_000913.3	1139208	1139509	+	TRUE	1059
NC_000913.3	2430210	2430511	+	TRUE	2297
